choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,count
4,3,7,2,6,1,8,9,5,1
4,3,7,2,6,1,9,5,8,1
4,3,7,2,6,9,1,8,5,1
4,3,7,2,6,9,8,1,5,1
4,3,7,2,6,9,8,5,1,4
4,3,7,2,1,6,5,8,9,1
4,3,7,2,1,6,8,5,9,3
4,3,7,2,1,6,9,8,5,4
4,3,7,2,1,6,9,5,8,9
4,3,7,2,1,5,6,8,9,3
4,3,7,2,1,5,6,9,8,1
4,3,7,2,1,5,8,6,9,2
4,3,7,2,1,5,9,6,8,1
4,3,7,2,1,9,8,6,5,10
4,3,7,2,1,9,6,8,5,2
4,3,7,2,8,6,1,5,9,7
4,3,7,2,8,6,1,9,5,2
4,3,7,2,8,6,5,1,9,1
4,3,7,2,8,6,9,5,1,2
4,3,7,2,8,1,6,5,9,7
4,3,7,2,8,1,6,9,5,1
4,3,7,2,8,1,5,6,9,21
4,3,7,2,8,1,5,9,6,26
4,3,7,2,8,1,9,5,6,2
4,3,7,2,8,1,9,6,5,6
4,3,7,2,8,5,1,6,9,1
4,3,7,2,8,5,1,9,6,1
4,3,7,2,8,5,6,9,1,1
4,3,7,2,8,5,9,6,1,5
4,3,7,2,8,5,9,1,6,2
4,3,7,2,8,9,1,5,6,1
4,3,7,2,8,9,1,6,5,1
4,3,7,2,8,9,5,1,6,6
4,3,7,2,8,9,6,5,1,2
4,3,7,2,8,9,6,1,5,1
4,3,7,2,9,6,1,5,8,2
4,3,7,2,9,1,6,8,5,2
4,3,7,2,9,1,8,6,5,1
4,3,7,2,9,1,5,6,8,1
4,3,7,2,9,8,1,6,5,1
4,3,7,2,9,8,6,1,5,1
4,3,7,2,9,8,5,6,1,3
4,3,7,2,9,5,8,1,6,2
4,3,7,8,5,6,1,9,2,1
4,3,7,8,5,6,9,2,1,1
4,3,7,8,5,2,1,6,9,1
4,3,7,8,5,1,2,9,6,3
4,3,7,8,5,9,2,6,1,2
4,3,7,8,5,9,1,2,6,1
4,3,7,8,5,9,1,6,2,2
4,3,7,8,5,9,6,1,2,6
4,3,7,8,5,9,6,2,1,1
4,3,7,8,2,6,5,1,9,2
4,3,7,8,2,6,1,5,9,3
4,3,7,8,2,6,1,9,5,4
4,3,7,8,2,6,9,1,5,1
4,3,7,8,2,6,9,5,1,1
4,3,7,8,2,5,1,9,6,2
4,3,7,8,2,1,5,6,9,1
4,3,7,8,2,1,9,6,5,1
4,3,7,8,2,1,9,5,6,1
4,3,7,8,2,9,5,1,6,3
4,3,7,8,2,9,5,6,1,2
4,3,7,8,1,6,2,5,9,2
4,3,7,8,1,6,2,9,5,1
4,3,7,8,1,6,5,2,9,1
4,3,7,8,1,6,5,9,2,3
4,3,7,8,1,6,9,2,5,3
4,3,7,8,1,2,6,9,5,1
4,3,7,8,1,5,2,6,9,2
4,3,7,8,1,5,2,9,6,4
4,3,7,8,1,5,6,2,9,3
4,3,7,8,1,5,9,2,6,2
4,3,7,8,1,9,2,5,6,1
4,3,7,8,1,9,5,2,6,1
4,3,7,8,9,6,2,1,5,1
4,3,7,8,9,6,2,5,1,4
4,3,7,8,9,6,1,2,5,2
4,3,7,8,9,6,5,1,2,2
4,3,7,8,9,2,1,6,5,1
4,3,7,8,9,1,2,5,6,1
4,3,7,8,9,1,6,2,5,3
4,3,7,8,9,1,6,5,2,4
4,3,7,8,9,1,5,6,2,1
4,3,7,8,9,1,5,2,6,2
4,3,7,8,9,5,6,1,2,2
4,3,7,9,5,6,2,8,1,1
4,3,7,9,5,6,1,8,2,2
4,3,7,9,5,6,1,2,8,8
4,3,7,9,5,2,6,8,1,1
4,3,7,9,5,2,6,1,8,14
4,3,7,9,5,2,8,1,6,2
4,3,7,9,5,2,1,8,6,18
4,3,7,9,5,2,1,6,8,6
4,3,7,9,5,8,2,6,1,1
4,3,7,9,5,8,2,1,6,1
4,3,7,9,5,8,1,6,2,3
4,3,7,9,5,1,2,8,6,2
4,3,7,9,5,1,2,6,8,3
4,3,7,9,5,1,8,2,6,6
4,3,7,9,6,2,8,5,1,1
4,3,7,9,6,2,8,1,5,1
4,3,7,9,6,8,5,2,1,1
4,3,7,9,6,8,5,1,2,1
4,3,7,9,6,8,1,5,2,1
4,3,7,9,6,8,1,2,5,2
4,3,7,9,6,1,5,2,8,1
4,3,7,9,2,6,5,8,1,13
4,3,7,9,2,6,5,1,8,13
4,3,7,9,2,6,8,5,1,30
4,3,7,9,2,6,8,1,5,1
4,3,7,9,2,6,1,8,5,1
4,3,7,9,2,6,1,5,8,4
4,3,7,9,2,5,6,8,1,1
4,3,7,9,2,5,6,1,8,1
4,3,7,9,2,5,1,8,6,1
4,3,7,9,2,8,5,6,1,3
4,3,7,9,2,8,5,1,6,12
4,3,7,9,2,8,6,5,1,1
4,3,7,9,2,8,1,6,5,1
4,3,7,9,2,8,1,5,6,4
4,3,7,9,2,1,6,8,5,1
4,3,7,9,2,1,6,5,8,1
4,3,7,9,8,6,2,5,1,3
4,3,7,9,8,6,2,1,5,2
4,3,7,9,8,6,5,2,1,5
4,3,7,9,8,6,5,1,2,1
4,3,7,9,8,6,1,5,2,1
4,3,7,9,8,6,1,2,5,1
4,3,7,9,8,2,5,6,1,1
4,3,7,9,8,2,1,6,5,6
4,3,7,9,8,5,2,6,1,1
4,3,7,9,8,5,6,2,1,1
4,3,7,9,8,5,6,1,2,4
4,3,7,9,8,5,1,2,6,2
4,3,7,9,8,1,2,6,5,1
4,3,7,9,8,1,5,2,6,2
4,3,7,9,8,1,6,5,2,2
4,3,7,9,1,6,2,8,5,1
4,3,7,9,1,6,8,2,5,3
4,3,7,9,1,6,8,5,2,1
4,3,7,9,1,2,6,8,5,4
4,3,7,9,1,2,6,5,8,3
4,3,7,9,1,2,8,6,5,1
4,3,7,9,1,2,8,5,6,4
4,3,7,9,1,2,5,8,6,12
4,3,7,9,1,5,2,6,8,2
4,3,7,9,1,5,6,2,8,1
4,3,8,1,5,6,9,2,7,2
4,3,8,1,5,7,9,2,6,5
4,3,8,1,5,7,9,6,2,1
4,3,8,1,5,2,7,6,9,2
4,3,8,1,5,2,7,9,6,6
4,3,8,1,5,2,6,7,9,2
4,3,8,1,5,9,7,2,6,1
4,3,8,1,5,9,7,6,2,1
4,3,8,1,6,7,5,2,9,2
4,3,8,1,6,7,5,9,2,1
4,3,8,1,6,7,2,5,9,2
4,3,8,1,6,7,2,9,5,2
4,3,8,1,6,7,9,2,5,1
4,3,8,1,6,2,5,7,9,1
4,3,8,1,6,9,7,2,5,1
4,3,8,1,6,9,2,7,5,1
4,3,8,1,6,9,5,7,2,1
4,3,8,1,7,6,5,2,9,3
4,3,8,1,7,6,5,9,2,3
4,3,8,1,7,2,5,6,9,1
4,3,8,1,7,2,5,9,6,2
4,3,8,1,7,2,6,5,9,4
4,3,8,1,7,2,6,9,5,2
4,3,8,1,7,2,9,6,5,2
4,3,8,1,7,2,9,5,6,5
4,3,8,1,7,9,2,5,6,3
4,3,8,1,7,9,2,6,5,1
4,3,8,1,2,6,7,5,9,1
4,3,8,1,2,6,7,9,5,2
4,3,8,1,2,6,5,9,7,1
4,3,8,1,2,6,9,5,7,1
4,3,8,1,2,6,9,7,5,1
4,3,8,1,2,7,9,6,5,1
4,3,8,1,2,5,7,6,9,3
4,3,8,1,2,5,6,9,7,1
4,3,8,1,2,5,9,6,7,2
4,3,8,1,2,5,9,7,6,1
4,3,8,1,2,9,5,7,6,1
4,3,8,1,2,9,5,6,7,2
4,3,8,1,9,6,7,5,2,1
4,3,8,1,9,7,6,5,2,1
4,3,8,1,9,7,5,2,6,1
4,3,8,1,9,5,2,7,6,1
4,3,8,1,9,5,2,6,7,1
4,3,8,1,9,5,6,2,7,1
4,3,8,1,9,5,6,7,2,1
4,3,8,5,1,6,7,2,9,1
4,3,8,5,1,7,2,9,6,2
4,3,8,5,1,7,9,2,6,1
4,3,8,5,1,2,7,9,6,2
4,3,8,5,1,2,9,7,6,2
4,3,8,5,6,1,7,2,9,1
4,3,8,5,7,6,1,2,9,1
4,3,8,5,2,6,9,7,1,1
4,3,8,5,2,7,6,9,1,2
4,3,8,5,2,7,1,6,9,1
4,3,8,5,2,7,9,1,6,1
4,3,8,5,2,1,7,6,9,1
4,3,8,5,2,1,7,9,6,1
4,3,8,5,2,1,9,7,6,1
4,3,8,5,9,6,1,7,2,2
4,3,8,5,9,7,6,2,1,1
4,3,8,5,9,7,6,1,2,1
4,3,8,5,9,7,2,1,6,2
4,3,8,5,9,2,6,7,1,3
4,3,8,5,9,2,1,7,6,1
4,3,8,5,9,1,7,2,6,1
4,3,8,5,9,1,7,6,2,1
4,3,8,5,9,1,6,2,7,1
4,3,8,6,5,1,7,9,2,1
4,3,8,6,5,1,9,2,7,1
4,3,8,6,5,7,2,9,1,1
4,3,8,6,5,7,9,1,2,1
4,3,8,6,5,9,1,2,7,1
4,3,8,6,1,7,2,9,5,1
4,3,8,6,1,9,2,5,7,1
4,3,8,6,7,1,5,9,2,3
4,3,8,6,7,1,2,5,9,2
4,3,8,6,7,2,1,9,5,2
4,3,8,6,7,9,2,1,5,3
4,3,8,6,2,7,5,9,1,4
4,3,8,6,2,5,1,7,9,1
4,3,8,6,2,5,9,1,7,1
4,3,8,6,2,5,9,7,1,2
4,3,8,6,2,9,5,1,7,1
4,3,8,6,2,9,1,7,5,1
4,3,8,6,9,1,7,2,5,1
4,3,8,6,9,1,2,5,7,1
4,3,8,6,9,7,1,2,5,1
4,3,8,6,9,7,1,5,2,4
4,3,8,6,9,7,2,5,1,2
4,3,8,6,9,2,1,7,5,3
4,3,8,6,9,2,1,5,7,1
4,3,8,6,9,5,7,1,2,1
4,3,8,6,9,5,1,7,2,1
4,3,8,7,5,6,1,2,9,2
4,3,8,7,5,6,1,9,2,1
4,3,8,7,5,6,9,1,2,1
4,3,8,7,5,1,6,2,9,2
4,3,8,7,5,1,6,9,2,1
4,3,8,7,5,1,9,6,2,5
4,3,8,7,5,9,2,1,6,1
4,3,8,7,5,9,2,6,1,1
4,3,8,7,2,6,9,5,1,2
4,3,8,7,2,5,9,6,1,1
4,3,8,7,2,9,1,5,6,1
4,3,8,7,9,1,6,2,5,1
4,3,8,7,9,5,1,2,6,1
4,3,8,7,9,5,1,6,2,1
4,3,8,7,9,5,2,1,6,1
4,3,8,7,9,5,6,2,1,1
4,3,8,2,5,7,6,1,9,2
4,3,8,2,5,7,1,9,6,1
4,3,8,2,5,7,9,1,6,1
4,3,8,2,5,1,7,9,6,1
4,3,8,2,6,5,7,1,9,3
4,3,8,2,6,7,1,5,9,2
4,3,8,2,6,7,9,5,1,1
4,3,8,2,6,1,7,9,5,1
4,3,8,2,1,6,7,5,9,3
4,3,8,2,1,6,7,9,5,1
4,3,8,2,1,6,5,7,9,2
4,3,8,2,1,6,9,5,7,1
4,3,8,2,1,5,7,6,9,1
4,3,8,2,9,6,5,1,7,1
4,3,8,2,9,7,6,5,1,1
4,3,8,2,9,1,6,7,5,1
4,3,8,9,5,1,7,6,2,1
4,3,8,9,6,5,1,2,7,1
4,3,8,9,6,2,1,7,5,5
4,3,8,9,7,2,6,5,1,1
4,3,8,9,7,1,5,2,6,1
4,3,8,9,2,6,5,7,1,2
4,3,8,9,2,6,1,5,7,6
4,3,8,9,2,7,6,1,5,1
4,3,8,9,2,7,5,6,1,1
4,3,8,9,2,7,5,1,6,1
4,3,8,9,2,7,1,5,6,2
4,3,8,9,2,7,1,6,5,3
4,3,8,9,2,5,1,6,7,1
4,3,8,9,2,1,7,6,5,1
4,3,8,9,2,1,6,5,7,5
4,3,8,9,2,1,6,7,5,1
4,3,8,9,1,6,7,2,5,1
4,3,8,9,1,7,2,6,5,1
4,3,8,9,1,2,5,6,7,1
4,3,8,9,1,5,7,2,6,2
4,3,9,1,5,6,8,7,2,1
4,3,9,1,5,8,7,2,6,1
4,3,9,1,6,5,8,2,7,1
4,3,9,1,6,8,5,7,2,2
4,3,9,1,7,6,2,5,8,1
4,3,9,1,7,2,8,5,6,1
4,3,9,1,7,2,8,6,5,1
4,3,9,1,8,6,7,5,2,3
4,3,9,1,8,6,7,2,5,8
4,3,9,1,8,6,5,7,2,1
4,3,9,1,8,6,5,2,7,2
4,3,9,1,8,6,2,5,7,5
4,3,9,1,8,7,6,2,5,1
4,3,9,1,8,7,5,6,2,2
4,3,9,1,8,5,7,6,2,1
4,3,9,1,8,5,7,2,6,1
4,3,9,1,8,5,6,7,2,4
4,3,9,1,8,5,6,2,7,2
4,3,9,1,8,2,6,5,7,1
4,3,9,1,8,2,6,7,5,1
4,3,9,1,2,7,6,5,8,1
4,3,9,1,2,7,8,6,5,5
4,3,9,1,2,7,5,6,8,4
4,3,9,1,2,8,7,6,5,2
4,3,9,1,2,8,7,5,6,3
4,3,9,1,2,8,5,6,7,3
4,3,9,1,2,8,5,7,6,2
4,3,9,1,2,5,7,6,8,3
4,3,9,1,2,5,8,7,6,1
4,3,9,1,2,5,6,8,7,1
4,3,9,1,2,5,6,7,8,1
4,3,9,5,1,6,7,8,2,1
4,3,9,5,1,6,7,2,8,1
4,3,9,5,1,6,8,7,2,1
4,3,9,5,1,6,8,2,7,1
4,3,9,5,1,6,2,8,7,1
4,3,9,5,1,6,2,7,8,2
4,3,9,5,1,7,6,2,8,1
4,3,9,5,1,7,8,2,6,13
4,3,9,5,1,7,2,8,6,3
4,3,9,5,1,8,7,2,6,2
4,3,9,5,1,8,6,7,2,1
4,3,9,5,1,8,6,2,7,1
4,3,9,5,1,8,2,7,6,1
4,3,9,5,1,2,7,8,6,1
4,3,9,5,1,2,8,7,6,3
4,3,9,5,1,2,8,6,7,2
4,3,9,5,1,2,6,7,8,2
4,3,9,5,6,2,7,1,8,1
4,3,9,5,6,2,8,1,7,1
4,3,9,5,7,6,1,8,2,1
4,3,9,5,7,6,8,1,2,1
4,3,9,5,7,6,2,8,1,1
4,3,9,5,7,1,6,8,2,1
4,3,9,5,7,1,2,8,6,2
4,3,9,5,7,1,2,6,8,1
4,3,9,5,8,6,7,2,1,4
4,3,9,5,8,6,2,7,1,2
4,3,9,5,8,7,1,6,2,1
4,3,9,5,8,7,2,6,1,1
4,3,9,5,8,1,2,6,7,2
4,3,9,5,8,1,2,7,6,2
4,3,9,5,8,2,7,1,6,1
4,3,9,5,8,2,7,6,1,1
4,3,9,5,8,2,1,7,6,2
4,3,9,5,8,2,1,6,7,3
4,3,9,5,2,6,8,7,1,3
4,3,9,5,2,6,8,1,7,5
4,3,9,5,2,6,1,8,7,6
4,3,9,5,2,6,1,7,8,1
4,3,9,5,2,7,6,8,1,1
4,3,9,5,2,8,7,1,6,1
4,3,9,5,2,8,1,6,7,2
4,3,9,5,2,1,7,8,6,1
4,3,9,5,2,1,8,7,6,1
4,3,9,5,2,1,6,7,8,2
4,3,9,6,1,5,8,2,7,1
4,3,9,6,1,8,5,7,2,2
4,3,9,6,1,8,5,2,7,1
4,3,9,6,1,8,2,7,5,1
4,3,9,6,1,2,7,8,5,1
4,3,9,6,7,1,8,2,5,1
4,3,9,6,7,1,2,5,8,1
4,3,9,6,7,5,8,1,2,1
4,3,9,6,7,5,8,2,1,6
4,3,9,6,7,8,5,1,2,1
4,3,9,6,7,8,1,5,2,1
4,3,9,6,7,2,8,5,1,1
4,3,9,6,8,1,5,2,7,1
4,3,9,6,8,7,2,5,1,1
4,3,9,6,8,5,2,1,7,1
4,3,9,6,8,2,5,1,7,2
4,3,9,6,8,2,1,5,7,2
4,3,9,6,2,1,7,5,8,1
4,3,9,6,2,1,5,7,8,1
4,3,9,6,2,7,5,8,1,3
4,3,9,6,2,8,1,5,7,1
4,3,9,7,5,6,1,8,2,1
4,3,9,7,5,6,2,8,1,4
4,3,9,7,5,6,2,1,8,1
4,3,9,7,5,1,6,8,2,6
4,3,9,7,5,1,8,6,2,2
4,3,9,7,5,1,2,6,8,2
4,3,9,7,5,8,1,2,6,4
4,3,9,7,5,8,6,1,2,1
4,3,9,7,5,8,6,2,1,10
4,3,9,7,5,8,2,6,1,8
4,3,9,7,5,8,2,1,6,2
4,3,9,7,5,2,1,8,6,3
4,3,9,7,5,2,6,8,1,1
4,3,9,7,6,5,8,1,2,2
4,3,9,7,6,5,8,2,1,9
4,3,9,7,6,1,5,8,2,1
4,3,9,7,6,1,5,2,8,1
4,3,9,7,6,1,8,5,2,15
4,3,9,7,6,1,2,5,8,2
4,3,9,7,6,8,1,2,5,1
4,3,9,7,6,8,5,1,2,6
4,3,9,7,6,8,5,2,1,20
4,3,9,7,6,8,2,5,1,10
4,3,9,7,6,8,2,1,5,7
4,3,9,7,6,2,1,8,5,15
4,3,9,7,6,2,1,5,8,5
4,3,9,7,6,2,8,1,5,11
4,3,9,7,6,2,8,5,1,2
4,3,9,7,6,2,5,8,1,3
4,3,9,7,6,2,5,1,8,7
4,3,9,7,1,6,5,2,8,1
4,3,9,7,1,6,2,8,5,3
4,3,9,7,1,6,2,5,8,2
4,3,9,7,1,8,5,2,6,2
4,3,9,7,1,8,6,5,2,5
4,3,9,7,1,8,6,2,5,12
4,3,9,7,1,8,2,5,6,1
4,3,9,7,1,2,5,8,6,3
4,3,9,7,1,2,5,6,8,2
4,3,9,7,1,2,8,5,6,6
4,3,9,7,1,2,8,6,5,1
4,3,9,7,1,2,6,8,5,11
4,3,9,7,1,2,6,5,8,8
4,3,9,7,8,6,1,2,5,2
4,3,9,7,8,6,5,1,2,4
4,3,9,7,8,6,5,2,1,1
4,3,9,7,8,1,6,5,2,1
4,3,9,7,8,5,1,6,2,2
4,3,9,7,8,5,6,1,2,1
4,3,9,7,8,5,2,1,6,1
4,3,9,7,8,2,5,1,6,4
4,3,9,7,8,2,6,5,1,2
4,3,9,7,2,6,8,5,1,1
4,3,9,7,2,1,6,8,5,1
4,3,9,7,2,1,8,6,5,3
4,3,9,7,2,8,6,5,1,1
4,3,9,7,2,5,6,8,1,2
4,3,9,7,2,5,6,1,8,1
4,3,9,8,5,6,7,1,2,1
4,3,9,8,5,6,7,2,1,1
4,3,9,8,5,7,6,2,1,2
4,3,9,8,5,7,2,6,1,4
4,3,9,8,5,1,6,7,2,1
4,3,9,8,6,2,7,1,5,1
4,3,9,8,6,2,1,5,7,1
4,3,9,8,6,2,5,7,1,1
4,3,9,8,7,5,6,2,1,1
4,3,9,8,7,1,5,6,2,2
4,3,9,8,1,2,7,5,6,1
4,3,9,8,1,2,5,6,7,1
4,3,9,8,2,6,7,5,1,1
4,3,9,8,2,7,1,6,5,2
4,3,9,2,5,6,8,7,1,1
4,3,9,2,5,8,7,6,1,1
4,3,9,2,5,8,6,7,1,1
4,3,9,2,6,5,7,8,1,1
4,3,9,2,6,7,8,5,1,2
4,3,9,2,6,7,1,5,8,1
4,3,9,2,6,8,7,1,5,1
4,3,9,2,6,8,1,7,5,2
4,3,9,2,6,1,5,7,8,2
4,3,9,2,7,1,6,5,8,1
4,3,9,2,8,6,7,5,1,1
4,3,9,2,8,6,7,1,5,1
4,3,9,2,8,6,1,5,7,6
4,3,9,2,8,7,6,5,1,2
4,3,9,2,8,7,6,1,5,1
4,3,9,2,8,7,1,5,6,2
4,3,9,2,8,5,7,1,6,2
4,3,9,2,8,1,5,7,6,5
4,3,9,2,8,1,6,5,7,4
4,3,9,2,1,6,7,8,5,1
4,1,3,2,6,5,7,8,9,1
4,1,3,2,6,7,5,8,9,1
4,1,3,2,7,5,6,8,9,1
4,1,3,2,7,5,8,9,6,1
4,1,3,2,9,6,8,5,7,1
4,1,3,2,9,5,6,7,8,1
4,1,3,5,2,6,8,7,9,1
4,1,3,5,2,6,9,7,8,1
4,1,3,5,2,7,6,8,9,1
4,1,3,5,2,7,8,9,6,1
4,1,3,5,2,8,7,6,9,1
4,1,3,5,2,8,7,9,6,1
4,1,3,5,2,9,8,7,6,1
4,1,3,5,6,2,7,9,8,1
4,1,3,5,6,2,8,9,7,1
4,1,3,5,6,2,9,7,8,1
4,1,3,5,6,8,2,9,7,1
4,1,3,5,6,9,2,7,8,1
4,1,3,5,7,6,2,8,9,1
4,1,3,5,7,6,9,2,8,1
4,1,3,5,7,9,8,2,6,1
4,1,3,5,8,7,9,6,2,1
4,1,3,5,9,7,8,2,6,1
4,1,3,6,5,2,7,9,8,1
4,1,3,6,5,8,7,9,2,1
4,1,3,6,5,8,2,9,7,1
4,1,3,6,2,5,7,9,8,3
4,1,3,6,2,5,8,7,9,3
4,1,3,6,2,5,9,8,7,1
4,1,3,6,2,5,9,7,8,2
4,1,3,6,2,7,5,9,8,1
4,1,3,6,2,7,8,5,9,6
4,1,3,6,2,7,8,9,5,4
4,1,3,6,2,7,9,8,5,9
4,1,3,6,2,7,9,5,8,12
4,1,3,6,2,8,7,5,9,8
4,1,3,6,2,8,7,9,5,19
4,1,3,6,2,8,9,5,7,3
4,1,3,6,2,8,9,7,5,1
4,1,3,6,2,9,7,8,5,2
4,1,3,6,2,9,7,5,8,1
4,1,3,6,2,9,8,5,7,8
4,1,3,6,7,2,8,9,5,1
4,1,3,6,7,5,2,8,9,1
4,1,3,6,7,5,2,9,8,3
4,1,3,6,7,5,9,2,8,1
4,1,3,6,7,8,9,2,5,1
4,1,3,6,7,8,9,5,2,1
4,1,3,6,7,9,5,2,8,1
4,1,3,6,7,9,2,8,5,7
4,1,3,6,8,2,5,7,9,1
4,1,3,6,8,7,2,9,5,2
4,1,3,6,8,5,7,2,9,1
4,1,3,6,8,5,2,7,9,13
4,1,3,6,8,5,2,9,7,3
4,1,3,6,8,5,9,2,7,3
4,1,3,6,8,9,7,5,2,1
4,1,3,6,8,9,7,2,5,3
4,1,3,6,8,9,5,2,7,5
4,1,3,6,8,9,2,7,5,3
4,1,3,6,9,7,8,2,5,1
4,1,3,6,9,7,5,8,2,1
4,1,3,6,9,7,5,2,8,4
4,1,3,6,9,8,2,7,5,4
4,1,3,6,9,8,2,5,7,1
4,1,3,6,9,8,5,7,2,3
4,1,3,6,9,5,7,8,2,1
4,1,3,6,9,5,7,2,8,1
4,1,3,6,9,5,2,8,7,1
4,1,3,7,5,6,2,9,8,1
4,1,3,7,5,6,8,2,9,1
4,1,3,7,5,8,6,2,9,1
4,1,3,7,5,8,6,9,2,1
4,1,3,7,5,9,8,6,2,1
4,1,3,7,6,2,8,9,5,1
4,1,3,7,2,9,6,5,8,1
4,1,3,7,8,6,2,5,9,1
4,1,3,7,8,6,5,9,2,1
4,1,3,7,8,2,6,9,5,1
4,1,3,7,8,5,2,9,6,2
4,1,3,7,8,5,6,2,9,1
4,1,3,7,8,9,2,5,6,1
4,1,3,7,8,9,2,6,5,1
4,1,3,7,8,9,6,2,5,1
4,1,3,7,9,6,2,8,5,1
4,1,3,7,9,6,8,5,2,1
4,1,3,7,9,2,6,5,8,2
4,1,3,7,9,2,5,8,6,1
4,1,3,7,9,8,2,6,5,1
4,1,3,7,9,8,6,2,5,1
4,1,3,8,5,6,2,9,7,3
4,1,3,8,5,6,9,2,7,2
4,1,3,8,5,6,9,7,2,3
4,1,3,8,5,7,6,2,9,1
4,1,3,8,5,7,6,9,2,1
4,1,3,8,5,7,9,2,6,1
4,1,3,8,5,2,7,9,6,1
4,1,3,8,5,2,6,7,9,1
4,1,3,8,5,2,6,9,7,2
4,1,3,8,5,2,9,6,7,2
4,1,3,8,5,2,9,7,6,5
4,1,3,8,5,9,7,2,6,2
4,1,3,8,5,9,7,6,2,2
4,1,3,8,5,9,6,7,2,2
4,1,3,8,6,5,2,9,7,1
4,1,3,8,6,7,9,5,2,1
4,1,3,8,7,6,9,5,2,2
4,1,3,8,9,6,5,2,7,3
4,1,3,8,9,6,5,7,2,3
4,1,3,8,9,7,2,5,6,1
4,1,3,8,9,5,6,7,2,1
4,1,3,9,5,6,7,8,2,1
4,1,3,9,5,7,6,8,2,4
4,1,3,9,5,7,2,8,6,3
4,1,3,9,5,7,2,6,8,1
4,1,3,9,6,8,7,5,2,1
4,1,3,9,6,2,7,5,8,1
4,1,3,9,6,2,8,5,7,1
4,1,3,9,8,7,6,2,5,3
4,1,3,9,8,5,6,7,2,1
4,1,3,9,8,5,2,6,7,2
4,1,3,9,8,2,7,5,6,1
4,1,3,9,2,6,5,8,7,5
4,1,3,9,2,7,8,5,6,1
4,1,3,9,2,7,5,8,6,8
4,1,3,9,2,8,7,6,5,1
4,1,3,9,2,8,7,5,6,1
4,1,3,9,2,8,5,6,7,2
4,1,3,9,2,8,5,7,6,4
4,1,3,9,2,5,7,8,6,1
4,1,3,9,2,5,7,6,8,1
4,1,3,9,2,5,8,7,6,5
4,1,3,9,2,5,6,8,7,1
4,1,2,3,6,5,9,8,7,1
4,1,2,3,6,5,9,7,8,1
4,1,2,3,6,7,9,8,5,1
4,1,2,3,6,9,7,8,5,1
4,1,2,3,8,6,7,5,9,1
4,1,2,3,8,6,5,9,7,1
4,1,2,3,8,6,9,5,7,1
4,1,2,3,8,6,9,7,5,1
4,1,2,3,8,7,6,5,9,3
4,1,2,3,8,7,9,5,6,1
4,1,2,3,8,5,7,6,9,4
4,1,2,3,8,5,7,9,6,2
4,1,2,3,8,9,6,5,7,1
4,1,2,5,3,6,7,8,9,22
4,1,2,5,3,6,7,9,8,4
4,1,2,5,3,6,8,7,9,19
4,1,2,5,3,6,8,9,7,6
4,1,2,5,3,6,9,8,7,20
4,1,2,5,3,6,9,7,8,4
4,1,2,5,3,7,6,8,9,3
4,1,2,5,3,7,6,9,8,9
4,1,2,5,3,7,8,6,9,1
4,1,2,5,3,7,8,9,6,1
4,1,2,5,3,7,9,8,6,2
4,1,2,5,3,7,9,6,8,3
4,1,2,5,3,8,7,6,9,4
4,1,2,5,3,8,7,9,6,24
4,1,2,5,3,8,6,7,9,8
4,1,2,5,3,8,6,9,7,10
4,1,2,5,3,8,9,6,7,2
4,1,2,5,3,9,7,8,6,7
4,1,2,5,3,9,6,8,7,16
4,1,2,5,3,9,6,7,8,3
4,1,2,5,7,6,8,9,3,2
4,1,2,5,7,6,9,8,3,1
4,1,2,5,7,6,9,3,8,1
4,1,2,5,7,8,6,9,3,1
4,1,2,5,7,9,8,3,6,1
4,1,2,5,7,9,6,8,3,2
4,1,2,5,7,9,6,3,8,1
4,1,2,5,8,6,7,9,3,3
4,1,2,5,8,6,9,3,7,5
4,1,2,5,8,6,9,7,3,2
4,1,2,5,8,7,6,3,9,4
4,1,2,5,8,7,6,9,3,2
4,1,2,5,8,7,3,9,6,1
4,1,2,5,8,3,7,6,9,27
4,1,2,5,8,3,7,9,6,41
4,1,2,5,8,3,6,7,9,2
4,1,2,5,8,3,6,9,7,6
4,1,2,5,8,3,9,6,7,38
4,1,2,5,8,3,9,7,6,8
4,1,2,5,8,9,7,3,6,1
4,1,2,5,8,9,7,6,3,1
4,1,2,5,8,9,3,7,6,2
4,1,2,5,8,9,6,3,7,1
4,1,2,5,9,6,8,7,3,2
4,1,2,5,9,6,3,7,8,1
4,1,2,5,9,7,8,3,6,2
4,1,2,5,9,8,6,7,3,30
4,1,2,5,9,8,6,3,7,23
4,1,2,5,9,8,3,6,7,17
4,1,2,5,9,8,3,7,6,7
4,1,2,5,9,3,7,6,8,2
4,1,2,5,9,3,8,7,6,3
4,1,2,5,9,3,6,7,8,1
4,1,2,6,5,3,7,9,8,2
4,1,2,6,5,3,9,8,7,1
4,1,2,6,5,7,3,8,9,2
4,1,2,6,5,8,3,7,9,1
4,1,2,6,5,9,7,8,3,1
4,1,2,6,3,5,7,9,8,2
4,1,2,6,3,5,9,7,8,3
4,1,2,6,3,7,9,5,8,2
4,1,2,6,3,8,7,9,5,1
4,1,2,6,3,9,8,7,5,2
4,1,2,6,3,9,5,8,7,1
4,1,2,6,7,3,8,5,9,2
4,1,2,6,7,5,8,3,9,1
4,1,2,6,7,5,9,8,3,1
4,1,2,6,7,5,9,3,8,4
